myc_van_id,region_name,fo_name,team_name,turf_number
104336001,Region 07 - Iowa City,07G,07G,45
104336012,Region 09 - Dubuque,09D,09D,55
104336017,Region 01 - Council Bluffs,01A,01A,1
104336034,Region 06 - Cedar Rapids,06B,06B,34
104336042,Region 06 - Cedar Rapids,06F,06F,38
104336047,Region 03 - Ames,03A,03A,13
104336057,Region 07 - Iowa City,07A,07A,39
104336059,Region 04 - DSM,04C,04C,21
104336070,Region 03 - Ames,03A,03A,13
104336075,Region 02 - Sioux City,02A,02A,7
104336092,Region 03 - Ames,03B,03B,14
104336094,Region 08 - Davenport,08E,08E,50
104336097,Region 03 - Ames,03A,03A,13
104336103,Region 04 - DSM,04E,04E,23
104336109,Region 04 - DSM,04F,04F,24
104336114,Region 07 - Iowa City,07C,07C,41
104336122,Region 06 - Cedar Rapids,06A,06A,33
104336124,Region 04 - DSM,04G,04G,25
104336131,Region 07 - Iowa City,07C,07C,41
104336135,Region 07 - Iowa City,07B,07B,40
104336139,Region 08 - Davenport,08D,08D,49
104336141,Region 06 - Cedar Rapids,06B,06B,34
104336144,Region 07 - Iowa City,07C,07C,41
104336148,Region 09 - Dubuque,09D,09D,55
104336149,Region 07 - Iowa City,07B,07B,40
104336152,Region 09 - Dubuque,09A,09A,52
104336187,Region 04 - DSM,04A,04A,19
104336266,Region 09 - Dubuque,09D,09D,55
104336313,Region 07 - Iowa City,07A,07A,39
104336314,Region 07 - Iowa City,07C,07C,41
104336317,Region 04 - DSM,04C,04C,21
104336352,Region 07 - Iowa City,07A,07A,39
104336353,Region 04 - DSM,04E,04E,23
104336379,Region 04 - DSM,04D,04D,22
104336380,Region 07 - Iowa City,07B,07B,40
104336381,Region 04 - DSM,04B,04B,20
104336384,Region 03 - Ames,03B,03B,14
104336387,Region 04 - DSM,04A,04A,19
104336388,Region 04 - DSM,04E,04E,23
104336400,Region 04 - DSM,04E,04E,23
104336412,Region 06 - Cedar Rapids,06A,06A,33
104336416,Region 03 - Ames,03C,03C,15
104336421,Region 09 - Dubuque,09D,09D,55
104336427,Region 04 - DSM,04F,04F,24
104336438,Region 04 - DSM,04E,04E,23
104336441,Region 08 - Davenport,08E,08E,50
104336445,Region 04 - DSM,04A,04A,19
104336454,Region 03 - Ames,03A,03A,13
104336461,Region 04 - DSM,04C,04C,21
104336496,Region 07 - Iowa City,07C,07C,41
104336502,Region 05 - Waterloo,05A,05A,26
104336507,Region 06 - Cedar Rapids,06A,06A,33
104336531,Region 07 - Iowa City,07C,07C,41
104336538,Region 07 - Iowa City,07G,07G,45
104336543,Region 06 - Cedar Rapids,06F,06F,38
104336544,Region 02 - Sioux City,02D,02D,10
104336546,Region 08 - Davenport,08D,08D,49
104336556,Region 06 - Cedar Rapids,06E,06E,37
104336563,Region 05 - Waterloo,05E,05E,30
104336572,Region 05 - Waterloo,05A,05A,26
104336574,Region 08 - Davenport,08D,08D,49
104336601,Region 04 - DSM,04F,04F,24
104336603,Region 03 - Ames,03E,03E,17
104336610,Region 07 - Iowa City,07G,07G,45
104336621,Region 08 - Davenport,08D,08D,49
104336623,Region 06 - Cedar Rapids,06F,06F,38
104336627,Region 06 - Cedar Rapids,06F,06F,38
104336628,Region 06 - Cedar Rapids,06B,06B,34
104336630,Region 06 - Cedar Rapids,06E,06E,37
104336636,Region 01 - Council Bluffs,01A,01A,1
104336640,Region 06 - Cedar Rapids,06A,06A,33
104336648,Region 04 - DSM,04B,04B,20
104336652,Region 04 - DSM,04A,04A,19
104336653,Region 01 - Council Bluffs,01A,01A,1
104336660,Region 04 - DSM,04C,04C,21
104336668,Region 01 - Council Bluffs,01A,01A,1
104336671,Region 03 - Ames,03A,03A,13
104336672,Region 09 - Dubuque,09D,09D,55
104336674,Region 04 - DSM,04G,04G,25
104336684,Region 04 - DSM,04D,04D,22
104336692,Region 06 - Cedar Rapids,06E,06E,37
104336695,Region 06 - Cedar Rapids,06B,06B,34
104336715,Region 06 - Cedar Rapids,06B,06B,34
104336721,Region 01 - Council Bluffs,01A,01A,1
104336725,Region 03 - Ames,03A,03A,13
104336729,Region 05 - Waterloo,05B,05B,27
104336744,Region 05 - Waterloo,05A,05A,26
104336747,Region 04 - DSM,04G,04G,25
104336750,Region 04 - DSM,04B,04B,20
104336763,Region 01 - Council Bluffs,01A,01A,1
104336766,Region 05 - Waterloo,05B,05B,27
104336771,Region 05 - Waterloo,05A,05A,26
104336780,Region 06 - Cedar Rapids,06B,06B,34
104336787,Region 03 - Ames,03B,03B,14
104336788,Region 04 - DSM,04B,04B,20
104336792,Region 09 - Dubuque,09D,09D,55
104336818,Region 07 - Iowa City,07C,07C,41
104336827,Region 03 - Ames,03B,03B,14
104336841,Region 03 - Ames,03B,03B,14
104336846,Region 03 - Ames,03A,03A,13
104336847,Region 08 - Davenport,08A,08A,46
104336850,Region 04 - DSM,04B,04B,20
104336852,Region 05 - Waterloo,05B,05B,27
104336859,Region 07 - Iowa City,07C,07C,41
104336861,Region 04 - DSM,04G,04G,25
104336870,Region 05 - Waterloo,05B,05B,27
104336872,Region 03 - Ames,03A,03A,13
104336875,Region 02 - Sioux City,02A,02A,7
104336885,Region 02 - Sioux City,02A,02A,7
104336889,Region 09 - Dubuque,09A,09A,52
104336917,Region 01 - Council Bluffs,01A,01A,1
104336920,Region 05 - Waterloo,05E,05E,30
104336936,Region 02 - Sioux City,02D,02D,10
104336953,Region 04 - DSM,04C,04C,21
104336972,Region 06 - Cedar Rapids,06B,06B,34
104336973,Region 03 - Ames,03B,03B,14
104336988,Region 04 - DSM,04B,04B,20
104336992,Region 06 - Cedar Rapids,06F,06F,38
104336993,Region 02 - Sioux City,02D,02D,10
104336994,Region 06 - Cedar Rapids,06E,06E,37
104336995,Region 07 - Iowa City,07G,07G,45
104336998,Region 04 - DSM,04B,04B,20
104337002,Region 04 - DSM,04D,04D,22
104337004,Region 07 - Iowa City,07C,07C,41
104337009,Region 04 - DSM,04F,04F,24
104337015,Region 04 - DSM,04B,04B,20
104337023,Region 06 - Cedar Rapids,06B,06B,34
104337025,Region 06 - Cedar Rapids,06E,06E,37
104337026,Region 04 - DSM,04E,04E,23
104337035,Region 04 - DSM,04D,04D,22
104337042,Region 09 - Dubuque,09A,09A,52
104337045,Region 01 - Council Bluffs,01A,01A,1
104337055,Region 07 - Iowa City,07B,07B,40
104337069,Region 06 - Cedar Rapids,06A,06A,33
104337076,Region 07 - Iowa City,07G,07G,45
104337098,Region 04 - DSM,04F,04F,24
104337099,Region 04 - DSM,04B,04B,20
104337101,Region 04 - DSM,04E,04E,23
104337106,Region 08 - Davenport,08D,08D,49
104337110,Region 02 - Sioux City,02D,02D,10
104337123,Region 08 - Davenport,08A,08A,46
104337128,Region 06 - Cedar Rapids,06E,06E,37
104337129,Region 07 - Iowa City,07C,07C,41
104337131,Region 07 - Iowa City,07A,07A,39
104337168,Region 03 - Ames,03B,03B,14
104337177,Region 06 - Cedar Rapids,06A,06A,33
104337191,Region 06 - Cedar Rapids,06E,06E,37
104337194,Region 05 - Waterloo,05A,05A,26
104337197,Region 05 - Waterloo,05B,05B,27
104337205,Region 07 - Iowa City,07B,07B,40
104337206,Region 04 - DSM,04G,04G,25
104337221,Region 04 - DSM,04G,04G,25
104337251,Region 08 - Davenport,08D,08D,49
104337254,Region 09 - Dubuque,09A,09A,52
104337256,Region 06 - Cedar Rapids,06F,06F,38
104337257,Region 02 - Sioux City,02A,02A,7
104337279,Region 07 - Iowa City,07C,07C,41
104337283,Region 06 - Cedar Rapids,06B,06B,34
104337292,Region 03 - Ames,03B,03B,14
104337299,Region 05 - Waterloo,05A,05A,26
104337303,Region 03 - Ames,03B,03B,14
104337326,Region 03 - Ames,03A,03A,13
104337335,Region 03 - Ames,03A,03A,13
104337338,Region 08 - Davenport,08E,08E,50
104337344,Region 04 - DSM,04A,04A,19
104337346,Region 01 - Council Bluffs,01A,01A,1
104337354,Region 04 - DSM,04G,04G,25
104337377,Region 04 - DSM,04A,04A,19
104337383,Region 04 - DSM,04F,04F,24
104337396,Region 09 - Dubuque,09D,09D,55
104337400,Region 04 - DSM,04D,04D,22
104337405,Region 03 - Ames,03A,03A,13
104337409,Region 07 - Iowa City,07B,07B,40
104337415,Region 02 - Sioux City,02A,02A,7
104337425,Region 08 - Davenport,08E,08E,50
104337426,Region 06 - Cedar Rapids,06E,06E,37
104337430,Region 04 - DSM,04C,04C,21
104337444,Region 02 - Sioux City,02A,02A,7
104337449,Region 09 - Dubuque,09D,09D,55
104337452,Region 03 - Ames,03A,03A,13
104337478,Region 02 - Sioux City,02A,02A,7
104337480,Region 05 - Waterloo,05B,05B,27
104337496,Region 06 - Cedar Rapids,06F,06F,38
104337497,Region 02 - Sioux City,02D,02D,10
104337508,Region 03 - Ames,03E,03E,17
104337515,Region 07 - Iowa City,07C,07C,41
104337516,Region 08 - Davenport,08A,08A,46
104337523,Region 04 - DSM,04F,04F,24
104337533,Region 04 - DSM,04C,04C,21
104337535,Region 06 - Cedar Rapids,06B,06B,34
104337545,Region 04 - DSM,04A,04A,19
104337552,Region 09 - Dubuque,09D,09D,55
104337569,Region 06 - Cedar Rapids,06B,06B,34
104337572,Region 05 - Waterloo,05A,05A,26
104337573,Region 07 - Iowa City,07C,07C,41
104337575,Region 04 - DSM,04F,04F,24
104337579,Region 04 - DSM,04G,04G,25
104337582,Region 09 - Dubuque,09B,09B,53
104337587,Region 03 - Ames,03B,03B,14
104337590,Region 07 - Iowa City,07G,07G,45
104337593,Region 03 - Ames,03A,03A,13
104337594,Region 08 - Davenport,08D,08D,49
104337606,Region 06 - Cedar Rapids,06B,06B,34
104337607,Region 09 - Dubuque,09D,09D,55
104337611,Region 04 - DSM,04G,04G,25
104337617,Region 04 - DSM,04F,04F,24
104337619,Region 08 - Davenport,08D,08D,49
104337627,Region 09 - Dubuque,09D,09D,55
104337630,Region 07 - Iowa City,07C,07C,41
104337637,Region 04 - DSM,04G,04G,25
104337639,Region 07 - Iowa City,07C,07C,41
104337642,Region 06 - Cedar Rapids,06A,06A,33
104337648,Region 06 - Cedar Rapids,06E,06E,37
104337649,Region 08 - Davenport,08D,08D,49
104337653,Region 07 - Iowa City,07A,07A,39
104337672,Region 04 - DSM,04E,04E,23
104337692,Region 06 - Cedar Rapids,06E,06E,37
104337693,Region 03 - Ames,03A,03A,13
104337695,Region 06 - Cedar Rapids,06B,06B,34
104337701,Region 06 - Cedar Rapids,06B,06B,34
104337702,Region 04 - DSM,04D,04D,22
104337704,Region 08 - Davenport,08D,08D,49
104337707,Region 06 - Cedar Rapids,06E,06E,37
104337711,Region 08 - Davenport,08D,08D,49
104337713,Region 06 - Cedar Rapids,06B,06B,34
104337726,Region 09 - Dubuque,09A,09A,52
104337731,Region 04 - DSM,04D,04D,22
104337732,Region 08 - Davenport,08D,08D,49
104337740,Region 04 - DSM,04A,04A,19
104337750,Region 04 - DSM,04D,04D,22
104337755,Region 04 - DSM,04B,04B,20
104337770,Region 04 - DSM,04D,04D,22
104337772,Region 05 - Waterloo,05A,05A,26
104337780,Region 05 - Waterloo,05B,05B,27
104337798,Region 04 - DSM,04D,04D,22
104337801,Region 05 - Waterloo,05B,05B,27
104337804,Region 06 - Cedar Rapids,06A,06A,33
104337815,Region 08 - Davenport,08D,08D,49
104337823,Region 04 - DSM,04E,04E,23
104337824,Region 04 - DSM,04G,04G,25
104337840,Region 01 - Council Bluffs,01A,01A,1
104337841,Region 05 - Waterloo,05A,05A,26
104337842,Region 03 - Ames,03B,03B,14
104337845,Region 04 - DSM,04F,04F,24
104337847,Region 08 - Davenport,08D,08D,49
104337857,Region 03 - Ames,03B,03B,14
104337864,Region 01 - Council Bluffs,01A,01A,1
104337867,Region 04 - DSM,04C,04C,21
104337876,Region 08 - Davenport,08A,08A,46
104337879,Region 06 - Cedar Rapids,06E,06E,37
104337880,Region 07 - Iowa City,07G,07G,45
104337885,Region 04 - DSM,04F,04F,24
104337897,Region 07 - Iowa City,07G,07G,45
104337900,Region 07 - Iowa City,07G,07G,45
104337902,Region 06 - Cedar Rapids,06A,06A,33
104337903,Region 04 - DSM,04B,04B,20
104337906,Region 04 - DSM,04D,04D,22
104337908,Region 07 - Iowa City,07A,07A,39
104337913,Region 08 - Davenport,08A,08A,46
104337914,Region 04 - DSM,04G,04G,25
104337948,Region 06 - Cedar Rapids,06A,06A,33
104337968,Region 08 - Davenport,08A,08A,46
104337970,Region 08 - Davenport,08A,08A,46
104337989,Region 04 - DSM,04C,04C,21
104337991,Region 04 - DSM,04D,04D,22
104337995,Region 06 - Cedar Rapids,06B,06B,34
104337997,Region 04 - DSM,04F,04F,24
104338017,Region 03 - Ames,03E,03E,17
104338019,Region 03 - Ames,03A,03A,13
104338035,Region 03 - Ames,03B,03B,14
104338042,Region 08 - Davenport,08D,08D,49
104338062,Region 07 - Iowa City,07C,07C,41
104338073,Region 06 - Cedar Rapids,06B,06B,34
104338079,Region 06 - Cedar Rapids,06F,06F,38
104338083,Region 06 - Cedar Rapids,06A,06A,33
104338089,Region 04 - DSM,04A,04A,19
104338090,Region 06 - Cedar Rapids,06B,06B,34
104338097,Region 08 - Davenport,08A,08A,46
104338107,Region 03 - Ames,03E,03E,17
104338112,Region 06 - Cedar Rapids,06B,06B,34
104338113,Region 04 - DSM,04E,04E,23
104338114,Region 07 - Iowa City,07B,07B,40
104338122,Region 04 - DSM,04C,04C,21
104338128,Region 06 - Cedar Rapids,06F,06F,38
104338141,Region 01 - Council Bluffs,01A,01A,1
104338142,Region 08 - Davenport,08A,08A,46
104338147,Region 01 - Council Bluffs,01A,01A,1
104338151,Region 02 - Sioux City,02D,02D,10
104338152,Region 07 - Iowa City,07A,07A,39
104338160,Region 02 - Sioux City,02A,02A,7
104338178,Region 07 - Iowa City,07C,07C,41
104338200,Region 09 - Dubuque,09D,09D,55
104338202,Region 03 - Ames,03B,03B,14
104338206,Region 09 - Dubuque,09D,09D,55
104338209,Region 04 - DSM,04D,04D,22
104338233,Region 01 - Council Bluffs,01D,01D,4
104338238,Region 08 - Davenport,08A,08A,46
104338246,Region 04 - DSM,04C,04C,21
104338248,Region 04 - DSM,04E,04E,23
104338267,Region 04 - DSM,04D,04D,22
104338271,Region 04 - DSM,04F,04F,24
104338277,Region 06 - Cedar Rapids,06A,06A,33
104338278,Region 04 - DSM,04E,04E,23
104338281,Region 04 - DSM,04D,04D,22
104338283,Region 01 - Council Bluffs,01D,01D,4
104338285,Region 06 - Cedar Rapids,06B,06B,34
104338287,Region 04 - DSM,04F,04F,24
104338289,Region 06 - Cedar Rapids,06E,06E,37
104338307,Region 04 - DSM,04F,04F,24
104338310,Region 07 - Iowa City,07G,07G,45
104338314,Region 04 - DSM,04E,04E,23
104338316,Region 06 - Cedar Rapids,06E,06E,37
104338328,Region 04 - DSM,04C,04C,21
104338335,Region 07 - Iowa City,07B,07B,40
104338336,Region 04 - DSM,04C,04C,21
104338337,Region 04 - DSM,04C,04C,21
104338344,Region 06 - Cedar Rapids,06A,06A,33
104338347,Region 07 - Iowa City,07C,07C,41
104338351,Region 04 - DSM,04A,04A,19
104338354,Region 06 - Cedar Rapids,06E,06E,37
104338355,Region 07 - Iowa City,07C,07C,41
104338389,Region 01 - Council Bluffs,01A,01A,1
104338398,Region 02 - Sioux City,02D,02D,10
104338403,Region 04 - DSM,04F,04F,24
104338404,Region 03 - Ames,03A,03A,13
104338412,Region 01 - Council Bluffs,01A,01A,1
104338415,Region 04 - DSM,04G,04G,25
104338436,Region 04 - DSM,04F,04F,24
104338442,Region 06 - Cedar Rapids,06E,06E,37
104338446,Region 04 - DSM,04A,04A,19
104338456,Region 04 - DSM,04C,04C,21
104338465,Region 06 - Cedar Rapids,06F,06F,38
104338468,Region 08 - Davenport,08E,08E,50
104338470,Region 03 - Ames,03C,03C,15
104338476,Region 09 - Dubuque,09A,09A,52
104338478,Region 05 - Waterloo,05A,05A,26
104338479,Region 02 - Sioux City,02D,02D,10
104338497,Region 06 - Cedar Rapids,06B,06B,34
104338500,Region 09 - Dubuque,09A,09A,52
104338504,Region 01 - Council Bluffs,01A,01A,1
104338509,Region 08 - Davenport,08A,08A,46
104338512,Region 04 - DSM,04A,04A,19
104338516,Region 08 - Davenport,08A,08A,46
104338527,Region 09 - Dubuque,09D,09D,55
104338530,Region 03 - Ames,03A,03A,13
104338537,Region 04 - DSM,04A,04A,19
104338548,Region 04 - DSM,04E,04E,23
104338553,Region 02 - Sioux City,02A,02A,7
104338562,Region 01 - Council Bluffs,01A,01A,1
104338564,Region 03 - Ames,03A,03A,13
104338571,Region 08 - Davenport,08D,08D,49
104338574,Region 04 - DSM,04C,04C,21
104338578,Region 01 - Council Bluffs,01A,01A,1
104338582,Region 08 - Davenport,08A,08A,46
104338596,Region 04 - DSM,04C,04C,21
104338599,Region 05 - Waterloo,05A,05A,26
104338613,Region 03 - Ames,03B,03B,14
104338620,Region 05 - Waterloo,05B,05B,27
104338631,Region 04 - DSM,04D,04D,22
104338635,Region 08 - Davenport,08A,08A,46
104338641,Region 09 - Dubuque,09D,09D,55
104338646,Region 04 - DSM,04G,04G,25
104338647,Region 09 - Dubuque,09D,09D,55
104338656,Region 02 - Sioux City,02D,02D,10
104338674,Region 02 - Sioux City,02A,02A,7
104338687,Region 08 - Davenport,08E,08E,50
104338694,Region 07 - Iowa City,07G,07G,45
104338697,Region 06 - Cedar Rapids,06B,06B,34
104338706,Region 06 - Cedar Rapids,06E,06E,37
104338713,Region 04 - DSM,04C,04C,21
104338714,Region 06 - Cedar Rapids,06E,06E,37
104338717,Region 05 - Waterloo,05E,05E,30
104338720,Region 04 - DSM,04G,04G,25
104338723,Region 09 - Dubuque,09D,09D,55
104338757,Region 01 - Council Bluffs,01D,01D,4
104338764,Region 09 - Dubuque,09D,09D,55
104338767,Region 05 - Waterloo,05B,05B,27
104338796,Region 04 - DSM,04G,04G,25
104338808,Region 06 - Cedar Rapids,06A,06A,33
104338813,Region 08 - Davenport,08E,08E,50
104338828,Region 04 - DSM,04G,04G,25
104338834,Region 04 - DSM,04A,04A,19
104338840,Region 06 - Cedar Rapids,06E,06E,37
104338849,Region 09 - Dubuque,09A,09A,52
104338857,Region 01 - Council Bluffs,01A,01A,1
104338870,Region 02 - Sioux City,02D,02D,10
104338875,Region 04 - DSM,04E,04E,23
104338884,Region 04 - DSM,04G,04G,25
104338887,Region 01 - Council Bluffs,01A,01A,1
104338905,Region 08 - Davenport,08D,08D,49
104338910,Region 04 - DSM,04F,04F,24
104338927,Region 06 - Cedar Rapids,06E,06E,37
104338930,Region 03 - Ames,03B,03B,14
104338973,Region 06 - Cedar Rapids,06F,06F,38
104338977,Region 05 - Waterloo,05B,05B,27
104338982,Region 06 - Cedar Rapids,06A,06A,33
104338984,Region 08 - Davenport,08A,08A,46
104338992,Region 04 - DSM,04B,04B,20
104338994,Region 06 - Cedar Rapids,06B,06B,34
104338996,Region 07 - Iowa City,07G,07G,45
104338999,Region 07 - Iowa City,07G,07G,45
104339004,Region 06 - Cedar Rapids,06E,06E,37
104339010,Region 09 - Dubuque,09A,09A,52
104339023,Region 04 - DSM,04A,04A,19
104339026,Region 04 - DSM,04A,04A,19
104339029,Region 03 - Ames,03B,03B,14
104339034,Region 06 - Cedar Rapids,06A,06A,33
104339036,Region 06 - Cedar Rapids,06E,06E,37
104339051,Region 04 - DSM,04B,04B,20
104339053,Region 04 - DSM,04C,04C,21
104339056,Region 03 - Ames,03C,03C,15
104339059,Region 04 - DSM,04F,04F,24
104339074,Region 05 - Waterloo,05A,05A,26
104339100,Region 04 - DSM,04A,04A,19
104339125,Region 08 - Davenport,08A,08A,46
104339132,Region 04 - DSM,04C,04C,21
104339135,Region 04 - DSM,04E,04E,23
104339139,Region 08 - Davenport,08A,08A,46
104339143,Region 03 - Ames,03B,03B,14
104339161,Region 04 - DSM,04A,04A,19
104339175,Region 03 - Ames,03E,03E,17
104339176,Region 03 - Ames,03B,03B,14
104339178,Region 04 - DSM,04C,04C,21
104339188,Region 08 - Davenport,08E,08E,50
104339189,Region 02 - Sioux City,02A,02A,7
104339190,Region 06 - Cedar Rapids,06B,06B,34
104339202,Region 03 - Ames,03B,03B,14
104339212,Region 06 - Cedar Rapids,06E,06E,37
104339231,Region 04 - DSM,04B,04B,20
104339232,Region 06 - Cedar Rapids,06A,06A,33
104339235,Region 08 - Davenport,08A,08A,46
104339240,Region 04 - DSM,04C,04C,21
104339247,Region 05 - Waterloo,05A,05A,26
104339269,Region 07 - Iowa City,07B,07B,40
104339281,Region 04 - DSM,04G,04G,25
104339284,Region 05 - Waterloo,05E,05E,30
104339285,Region 01 - Council Bluffs,01A,01A,1
104339289,Region 04 - DSM,04F,04F,24
104339308,Region 06 - Cedar Rapids,06E,06E,37
104339310,Region 06 - Cedar Rapids,06A,06A,33
104339323,Region 07 - Iowa City,07G,07G,45
104339328,Region 04 - DSM,04B,04B,20
104339332,Region 04 - DSM,04D,04D,22
104339333,Region 07 - Iowa City,07C,07C,41
104339342,Region 04 - DSM,04C,04C,21
104339348,Region 04 - DSM,04A,04A,19
104339350,Region 06 - Cedar Rapids,06F,06F,38
104339354,Region 07 - Iowa City,07A,07A,39
104339355,Region 01 - Council Bluffs,01A,01A,1
104339360,Region 08 - Davenport,08A,08A,46
104339363,Region 04 - DSM,04E,04E,23
104339389,Region 06 - Cedar Rapids,06B,06B,34
104339398,Region 03 - Ames,03A,03A,13
104339410,Region 04 - DSM,04C,04C,21
104339411,Region 04 - DSM,04A,04A,19
104339419,Region 04 - DSM,04C,04C,21
104339424,Region 04 - DSM,04G,04G,25
104339426,Region 03 - Ames,03B,03B,14
104339432,Region 08 - Davenport,08A,08A,46
104339441,Region 06 - Cedar Rapids,06A,06A,33
104339461,Region 04 - DSM,04E,04E,23
104339464,Region 08 - Davenport,08A,08A,46
104339467,Region 09 - Dubuque,09D,09D,55
104339483,Region 06 - Cedar Rapids,06B,06B,34
104339485,Region 07 - Iowa City,07B,07B,40
104339510,Region 04 - DSM,04G,04G,25
104339518,Region 06 - Cedar Rapids,06A,06A,33
104339522,Region 04 - DSM,04A,04A,19
104339535,Region 04 - DSM,04G,04G,25
104339539,Region 07 - Iowa City,07G,07G,45
104339540,Region 04 - DSM,04C,04C,21
104339543,Region 07 - Iowa City,07G,07G,45
104339550,Region 07 - Iowa City,07G,07G,45
104339561,Region 07 - Iowa City,07G,07G,45
104339564,Region 01 - Council Bluffs,01A,01A,1
104339579,Region 03 - Ames,03C,03C,15
104339588,Region 06 - Cedar Rapids,06B,06B,34
104339593,Region 03 - Ames,03C,03C,15
104339596,Region 08 - Davenport,08D,08D,49
104339606,Region 04 - DSM,04C,04C,21
104339615,Region 08 - Davenport,08D,08D,49
104339621,Region 04 - DSM,04G,04G,25
104339622,Region 07 - Iowa City,07A,07A,39
104339630,Region 08 - Davenport,08A,08A,46
104339640,Region 08 - Davenport,08A,08A,46
104339643,Region 04 - DSM,04B,04B,20
104339647,Region 09 - Dubuque,09D,09D,55
104339655,Region 06 - Cedar Rapids,06B,06B,34
104339659,Region 08 - Davenport,08A,08A,46
104339664,Region 07 - Iowa City,07G,07G,45
104339694,Region 05 - Waterloo,05E,05E,30
104339706,Region 08 - Davenport,08A,08A,46
104339734,Region 05 - Waterloo,05A,05A,26
104339737,Region 09 - Dubuque,09D,09D,55
104339747,Region 04 - DSM,04D,04D,22
104339748,Region 07 - Iowa City,07A,07A,39
104339773,Region 02 - Sioux City,02A,02A,7
104339797,Region 07 - Iowa City,07G,07G,45
104339820,Region 04 - DSM,04C,04C,21
104339824,Region 08 - Davenport,08A,08A,46
104339829,Region 09 - Dubuque,09D,09D,55
104339832,Region 04 - DSM,04B,04B,20
104339837,Region 08 - Davenport,08D,08D,49
104339857,Region 06 - Cedar Rapids,06F,06F,38
104339883,Region 04 - DSM,04F,04F,24
104339888,Region 08 - Davenport,08E,08E,50
104339897,Region 04 - DSM,04B,04B,20
104339919,Region 05 - Waterloo,05A,05A,26
104339929,Region 05 - Waterloo,05A,05A,26
104339930,Region 04 - DSM,04F,04F,24
104339942,Region 07 - Iowa City,07B,07B,40
104339945,Region 04 - DSM,04C,04C,21
104339947,Region 04 - DSM,04F,04F,24
104339956,Region 03 - Ames,03E,03E,17
104339958,Region 07 - Iowa City,07B,07B,40
104339964,Region 07 - Iowa City,07A,07A,39
104339984,Region 03 - Ames,03A,03A,13
104339991,Region 04 - DSM,04B,04B,20
104339999,Region 09 - Dubuque,09D,09D,55
104340004,Region 04 - DSM,04C,04C,21
104340005,Region 04 - DSM,04B,04B,20
104340009,Region 05 - Waterloo,05E,05E,30
104340024,Region 06 - Cedar Rapids,06B,06B,34
104340028,Region 06 - Cedar Rapids,06F,06F,38
104340029,Region 03 - Ames,03A,03A,13
104340033,Region 07 - Iowa City,07G,07G,45
104340034,Region 04 - DSM,04A,04A,19
104340035,Region 07 - Iowa City,07B,07B,40
104340051,Region 09 - Dubuque,09D,09D,55
104340055,Region 04 - DSM,04G,04G,25
104340056,Region 04 - DSM,04C,04C,21
104340073,Region 09 - Dubuque,09D,09D,55
104340076,Region 02 - Sioux City,02D,02D,10
104340081,Region 06 - Cedar Rapids,06E,06E,37
104340091,Region 04 - DSM,04E,04E,23
104340092,Region 05 - Waterloo,05A,05A,26
104340103,Region 04 - DSM,04D,04D,22
104340111,Region 06 - Cedar Rapids,06E,06E,37
104340112,Region 06 - Cedar Rapids,06E,06E,37
104340133,Region 07 - Iowa City,07B,07B,40
104340135,Region 03 - Ames,03C,03C,15
104340143,Region 06 - Cedar Rapids,06B,06B,34
104340156,Region 06 - Cedar Rapids,06A,06A,33
104340164,Region 03 - Ames,03B,03B,14
104340168,Region 03 - Ames,03B,03B,14
104340175,Region 08 - Davenport,08D,08D,49
104340188,Region 02 - Sioux City,02A,02A,7
104340197,Region 02 - Sioux City,02D,02D,10
104340205,Region 07 - Iowa City,07B,07B,40
104340206,Region 04 - DSM,04B,04B,20
104340214,Region 03 - Ames,03C,03C,15
104340226,Region 07 - Iowa City,07C,07C,41
104340230,Region 04 - DSM,04F,04F,24
104340234,Region 02 - Sioux City,02A,02A,7
104340244,Region 04 - DSM,04C,04C,21
104340274,Region 04 - DSM,04D,04D,22
104340282,Region 01 - Council Bluffs,01A,01A,1
104340286,Region 03 - Ames,03C,03C,15
104340305,Region 07 - Iowa City,07C,07C,41
104340307,Region 07 - Iowa City,07A,07A,39
104340309,Region 04 - DSM,04D,04D,22
104340314,Region 04 - DSM,04B,04B,20
104340330,Region 06 - Cedar Rapids,06B,06B,34
104340358,Region 09 - Dubuque,09D,09D,55
104340379,Region 04 - DSM,04F,04F,24
104340385,Region 02 - Sioux City,02A,02A,7
104340390,Region 04 - DSM,04G,04G,25
104340392,Region 04 - DSM,04E,04E,23
104340402,Region 07 - Iowa City,07A,07A,39
104340410,Region 01 - Council Bluffs,01A,01A,1
104340411,Region 08 - Davenport,08D,08D,49
104340431,Region 04 - DSM,04E,04E,23
104340433,Region 07 - Iowa City,07G,07G,45
104340445,Region 04 - DSM,04C,04C,21
104340446,Region 04 - DSM,04F,04F,24
104340450,Region 01 - Council Bluffs,01D,01D,4
104340452,Region 07 - Iowa City,07C,07C,41
104340453,Region 08 - Davenport,08D,08D,49
104340455,Region 07 - Iowa City,07C,07C,41
104340463,Region 04 - DSM,04F,04F,24
104340478,Region 07 - Iowa City,07G,07G,45
104340483,Region 07 - Iowa City,07A,07A,39
104340485,Region 06 - Cedar Rapids,06E,06E,37
104340494,Region 06 - Cedar Rapids,06B,06B,34
104340505,Region 06 - Cedar Rapids,06A,06A,33
104340530,Region 07 - Iowa City,07C,07C,41
104340534,Region 04 - DSM,04E,04E,23
104340535,Region 05 - Waterloo,05A,05A,26
104340536,Region 06 - Cedar Rapids,06B,06B,34
